She Can't Love You,Boy Howdy,She KnowsNe-Yo & Juicy J,
She Can't Say I Didn't,"Trevino, Rick",She Knows (clean)Ne-Yo & Juicy J,
Cry,,She Knows Me By Heart Seminole,
She Caught The Katy,"Blues Brothers, The",She Left Me On A Friday Shed Seven,
She Couldn't Change Me,Montgomery Gentry,"She Let Herself Go Strait, George",
She Could've Been Mine,"Anderson, Keith",She Look So Perfect 5 Seconds Of Summer,
She Cranks My Tractor,"Lynch, Dustin",She Looks So Perfect 5 Seconds Of Summer,
She Didn't Have Time,"Clark, Terri","She Loved A Lot In Her Jones, George",
She Doesn't Cry,Shenandoah,Time,
Anymore,,She Loves Me Serani,
She Doesn't Dance,"McGuinn, Mark",She Loves Me Not Papa Roach,
She Doesn't Mind,"Paul, Sean","She Loves To Hear Me Nichols, Turner",
She Don't Believe In,"Randall, Jon",Rock,
Fairy Tales,,"She Loves You Beatles, The",
She Don't Know She's,"Kershaw, Sammy","She Makes Me Happy Stewart, Rod",
Beautiful,,,
,,She Makes We Wanna JLS & Dev,
She Don't Love You,"Paslay, Eric",,
,,"She Mends Me Anthony, Marc",
She Don't Put It Down,"Budden, Joe & Lil Wayne",,
,,"She Misses Him Rushlow, Tim",
(explicit),,,
,,"She Moved Through The Kerslake, Camilla",
She Don't Tell Me To,Montgomery Gentry,,
,,Fair,
She Don't Use Jelly,"Flaming Lips, The",,
,,"She Moves In Her Own Kooks, The",
She Don't Want Nobody,Counting Crows,Way,
Near,,,
,,"She Needs Me Shelton, Ricky Van",
She Dreams,"Chesnutt, Mark",,
,,"She Needs Someone To Twitty, Conway",
She Drew A Broken,"Loveless, Patty",Hold Her When She,
Heart,,Cries,
She Drives Like Crazy,"Yankovic, "" Weird Al""","She Never Cried In Front Keith, Toby",
She Drives Me Crazy,Fine Young Cannibals,Of Me,
She Get Me High,"Bryan, Luke","She Never Got Me Over Chesnutt, Mark",
,,You,
She Goes All The Way,Rascal Flatts,,
,,"She Never Lets It Go To McGraw, Tim",
She Got Her Own,Ne-Yo & Jamie Foxx &,,
,,Her Heart,
,Fabolous,,
"Supernaw, DougShe Got It",2 Pistols & T-Pain & Tay,She Never Looks Back,
,Dizm,"She Only Smokes When Nichols, Joe",
She DrinksShe Got The Best Of Me,"Combs, Luke",,
276facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
She Said,Plan B,"She Wouldn't Be Gone Shelton, Blake",
She Said Yes,"Akins, Rhett","Shed A Light Schulz, Robin & David",
,,Guetta & Cheat Codes,
"She Said, He Heard","Bogguss, Suzy",,
,,She'd Give Anything Boy Howdy,
"She Said, She Said","Beatles, The",,
,,"She'd Rather Be With Me Turtles, The",
She Says,"Day, Howie",,
,,"Sheena Is A Punk Ramones, The",
,Unwritten Law,,
,,Rocker,
She Sells Sanctuary,"Cult, The",,
,,Sheep Pink Floyd,
She Sets the City On Fire,"Degraw, Gavin",,
,,Sheep Go to Heaven Cake,
She Talks To Angels,"Black Crowes, The",,
,,Sheer Heart Attack Queen,
She Thinks His Name,"McEntire, Reba",,
,,"Sheila Roe, Tommy",
Was John,,,
,,"Sheila Take A Bow Smiths, The",
She Thinks I Steal Cars,Pinkard & Bowden,,
,,She'll Be Comin' Round Children's Songs,
She Thinks I Still Care,"Jones, George",,
,,The Mountain,
,"Presley, Elvis",,
,,"She'll Go On You Turner, Josh",
She Thinks My Tractor's,"Chesney, Kenny",,
"Strait, GeorgeSexy",,She'll Leave You With A,
,,Smile,
She Thinks She Needs,"Griggs, Andy",,
BirdyMe,,Shelter,
"Dylan, BobShe Used To Be Mine","Bareilles, Sara",Shelter From The Storm,
,,Shenandoah Standards/Traditional,
,Brooks & Dunn,,
,,Sherry,
She Used To Love Me A,"Four Seasons, TheCoe, David Allan",,
Lot,,Sherry Fraser Marcy Playground,
She Wants To Be Me,Busted,"She's A Bad Mama Jama Carlton, Carl",
She Wants To Be Wanted,"Herndon, Ty","She's A Beauty Tubes, The",
Again,,,
,,"She's A Hottie Keith, Toby",
She Wants To Move,NERD,,
,,"She's A Lady Jones, Tom",
She Wants To Rock,"Warren Brothers, The",,
,,She's A Miracle Exile,
She Wants You,"Piper, Billie",,
,,"She's A Mystery To Me Orbison, Roy",
She Was,"Chesnutt, Mark",,
,,She's A River Simple Minds,
She Wears My Ring,"Presley, Elvis",,
,,"She's A Woman Beatles, The",
,Soloman King,,
,,"She's Actin' Single Stewart, Gary",
She Wears Red Feathers,"Mitchell, Guy",,
,,"She's Acting Single Dunn, Ronnie",
She Went Out For,"Wright, Chely",,
,,"She's All I Ever Had Martin, Ricky",
Cigarettes,,,
,,"She's All I Got Cozier, Jimmy",
She Will Be Loved,Maroon 5,,
,,"She's All That Raye, Collin",
She Wolf,Shakira,,
,,"She's Always A Woman Dangerfield, Fyfe",
She Wolf (Falling Into,"Guetta, David & Sia",,
,,"Joel, Billy",
Pieces),,,
,,"She's Always Right Walker, Clay",
She Won't Be Lonely,"Parnell, Lee Roy",,
,,"She's Callin' It Love McEntire, Reba",
Long,,,
,,"She's Country Aldean, Jason",
,"Walker, Clay",,
,,"She's Crafty Beastie Boys, The",
She Wore A Yellow,"Miller, Mitch",,
,,"She's Crazy For Leavin' Crowell, Rodney",
Ribbon,,,
,,She's Electric Oasis,
She Works Hard For The,"Summer, Donna",,
,,"She's Every Woman Brooks, Garth",
Money,,,
277facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
She's Fine,Hurricane Chris &,She's My Kind Of Rain,"McGraw, Tim"
,Superstarr,,
,,She's My Man,Scissor Sisters
She's Gettin' There,Sawyer Brown,,
,,She's My Winona,Fall Out Boy
She's Going Home With,"Tritt, Travis",,
,,She's Never Coming,"Collie, Mark"
Me,,,
,,Back,
She's Gone,Hall & Oates,,
,,She's No Lady,"Lovett, Lyle"
,Ricochet,,
,,She's No You,"McCartney, Jesse"
She's Gone Gone Gone,"Frizzell, Lefty",,
,,She's Not Crying,"Cyrus, Billy Ray"
She's Gonna Make It,"Brooks, Garth",Anymore,
She's Got A Mind Of Her,"Bonamy, James",She's Not Just A Pretty,"Twain, Shania"
Own,,Face,
She's Got A Single Thing,"Twitty, Conway",She's Not Really Cheatin',"Bandy, Moe"
In Mind,,,
,,She's Not The Cheatin',Brooks & Dunn
She's Got A Way,"Joel, Billy",Kind,
She's Got A Way With,"Shelton, Blake",She's Not There,Santana
Words,,,
,,,"Zombies, The"
She's Got Diamonds On,Simon & Garfunkel,,
,,She's Not You,"Presley, Elvis"
The Sole Of Her,,,
,,She's On Fire,Train
She's Got Issues,Offspring,,
,,She's On My Mind,"Cooper, JP"
She's Got It All,"Chesney, Kenny",,
,,She's Out Of My Life,"Jackson, Michael"
She's Got It Going On,"Copeland, Lewis",,
,,She's Over You,"Moore, Jeff"
She's Got Me Dancin',"Sparks, Tommy",,
,,She's Really Something,"Murphy, David Lee"
She's Got Nothing On,Roxette,,
,,To See,
(But The Radio),,,
,,She's Single Again,"Fricke, Janie"
She's Got Skillz,All-4-One,,
,,She's So California,"Allan, Gary"
She's Got That Look In,Alabama,,
,,She's So Cold,"Rolling Stones, The"
Her Eyes,,,
,,She's So High,"Bachman, Tal"
She's Got That Vibe,"Kelly, R.",,
,,,"Nilsen, Kurt"
She's Got The Rhythm,"Jackson, Alan",,
,,She's So Lovely,Scouting For Girls
(And I Got The Blues),,,
,,She's Strange,Cameo
She's Got To Be A Saint,"Price, Ray",,
,,She's Sure Taking It Well,"Sharp, Kevin"
She's Got You,"Cline, Patsy",,
,,She's Taken A Shine,"Berry, John"
She's In Love,"Wills, Mark",,
,,She's The One,"Williams, Robbie"
She's In Love With The,"Yearwood, Trisha",,
,,She's Tight,Cheap Trick
Boy,,,
,,She's Too Good To Be,"Pride, Charley"
She's Just My Style,"Lewis, Gary & The",,
,,True,
,Playboys,,
,,She's Waiting,"Clapton, Eric"
She's Kinda Hot,5 Seconds Of Summer,,
,,"Shield & the Sword, The","Maguire, Clare"
She's Leaving,Rascal Flatts,,
,,Shift Work,"Duets/Chesney, Kenny &"
She's Leaving Home,"Beatles, The",,
,,,George Strait
She's Like The Wind,"Swayze, Patrick",,
,,Shifting The Atmosphere,"Nelson, Jason"
She's Madonna,"Williams, Robbie",,
,,Shilo,"Diamond, Neil"
She's More,"Griggs, Andy",,
,,Shimmy Shimmy Koko,Little Anthony & The
She's My Girl,"Gilman, Billy",,
,,Bop,Imperials
,"Turtles, The",,
,,Shimmy Shimmy Ya,Ol Dirty Bastard
278facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Shine,Aswad,"Shock Of The Lightning, Oasis",
,,The,
,Booty Luv,,
,Coal Chamber & Ozzy Collective Soul,Shock The Monkey,
,,Osbourne,
,"Izibor, Laura",,
,,"Gabriel, Peter",
,"Jones-Moffett, Sheri",,
,,Shoe Box Barenaked Ladies,
,"Legend, John & The Roots",,
,,"Shoes You're Wearing, Black, Clint",
,"Messina, Jo Dee",,
,,The,
,"Nalick, Anna",,
,,Shoo Fly Don't Bother Children's Songs,
,"Parton, Dolly",,
,,Me,
,Take That,,
,,Shoop Salt 'N Pepa,
,Years & Years,,
,,"Shoop Shoop Song, The Cher",
Shine A Light,McFly & Taio Cruz,,
,,(It's In His Kiss),
Shine A Little Love,Electric Light Orchestra,,
,,Shoot Me Straight Brothers Osbourne,
Shine My Shoes,"Williams, Robbie",,
,,Shoot Me Straight Brothers Osbourne,
Shine On,"Cabrera, Ryan",,
,,(instrumental),
,"Carson, Jeff",,
,,Shoot Me With Your Dream,
,Ladi6,,
,,Love,
,Soil,,
,,"Shoot Straight From Gill, Vince",
Shine On Harvest Moon,Standards/Traditional,,
,,Your Heart,
Shine On You Crazy,Pink Floyd,,
,,Shoot The Runner Kasabian,
Diamond,,,
,,Shoot To Thrill AC/DC,
Shine Over Babylon,"Crow, Sheryl",,
,,Shooting Star Bad Company,
Shine Shine Shine,"Raven, Eddy",,
,,Dollar,
Shine Them Buckles,"Bellamy Brothers, The",,
,,Owl City,
Shine Ya Light,"Ora, Rita",,
,,"Shop Around Robinson, Smokey & The",
Shinin' On Me,"Niemann, Jerrod",,
,,Miracles,
Shining,"Leontinou, Kristian","Shop Vac Coulton, Jonathan",
Shining Down,"Fiasco, Lupe & Matthew","Shoplifters Of The World Smiths, The",
,Santos,,
,,Unite,
Shining Light,"Lennox, Annie",,
,,"Shopping Around Presley, Elvis",
Shining Star,"Earth, Wind & Fire",,
,,Short Dick Man 20 Fingers,
,"Manhattans, The",,
,,"Short Fat Fannie Williams, Larry",
Shinola,"Parton, Dolly",,
,,"Short People Newman, Randy",
Shiny Happy People,R.E.M.,,
,,"Short Shorts Royal Teens, The",
Shiny Stockings,"Fitzgerald, Ella",,
,,"Short Skirt Weather Brown, Kane",
Ship Of Fools,Erasure,,
,,"Short Skirt, Long Jacket Cake",
Ship To Wreck,Florence & The Machine,,
,,Shorty Wanna Ride Young Buck,
Shipoopi,"Musical/Music Man, The",,
,,"Shot At The Night Killers, The",
Ships,"Manilow, Barry",,
,,"Shot In The Dark Osbourne, Ozzy",
Ships In The Night,Be Bop Deluxe,,
,,"Shotgun Ezra, George",
Ships That Don't Come,"Diffie, Joe",,
,,"Ezra, George",
In,,,
,,"Walker, Junior & The All",
Shiver,"Imbruglia, Natalie",,
,,Stars,
,"O'Neal, Jamie","Shotgun (Inst) Ezra, George",
,,"Shot-Gun Boogie Ford, ""Tennessee"" Ernie",
279facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Shotgun Girl,"JaneDear Girls, The",Show Me How To Live Audioslave,
Shotgun Rider,"McGraw, Tim","Show Me Love Feldt, Sam & Kimberly",
,,Anne,
Shotgun Wedding,"Clark, Roy",,
,,Robin S,
Sho-Time (Pleasure,T-Pain,,
Thing),,Robyn,
,,Show Me Love (America),
Shots,Imagine Dragons,"Wanted, The",
,,Show Me The Meaning,
Should I Come Home (Or,"Watson, Gene",Backstreet Boys,
,,Of Being Lonely,
Should I Go Crazy),,,
,,Show Me The Way,
Should I Stay,Gabrielle,"Frampton, Peter",
Should I Stay Or Should I,"Clash, The",Styx,
Go,,Show Me What I Am Carolina Liar,
,,Looking For,
Should We Fight Back,"Parlotones, The",,
,,Show Me What I'm Carolina Liar,
Shoulda Let You Go,"Cole, Keyshia",,
,,Looking For,
Shoulda Woulda Coulda,"McKnight, Brian",,
,,"Show Must Go On, The Queen",
Shoulder Lean,Young Dro & T.I.,,
,,"Sayer, Leo",
"Shoulder To Cry On, A","Pride, Charley",,
,,Three Dog Night,
Should've Asked Her,"England, Ty",,
,,"Show Them To Me Carrington, Rodney",
Faster,,,
,,"Show, The Girls Aloud",
Should've Been A,"Keith, Toby",,
Cowboy,,Lenka,
Should've Been Us,"QueenKelly, Tori",,
Becky GShould've Known Better,"Marx, Richard",Shower,
SurfaceShould've Never,"Lopez, Jennifer",Shower Me With Your,
,,Love,
Should've Never Let You,"Duets/Sedaka, Neil & Dara",,
"Taylor, JamesGo",Sedaka,Shower The People,
Mel & KimShould've Ran After You,"Swindell, Cole",Showing Out,
"Stevens, RayShould've Said No","Swift, Taylor",Shriner's Convention,
Black Eyed PeasShout,"Day, Otis & The Knights",Shut Up,
,,Madness,
,"Isley Brothers, The",,
,,"Osbourne, Kelly",
,Tears For Fears,,
Simple PlanShout At The Devil,Motley Crue,,
,,Stormzy,
Shout For England,"Rascal, Dizzee & James",,
,Shut Up & DanceCorden,Walk The Moon,
Shout It Out Loud,Kiss,Shut Up & Drive Rihanna,
Shout Out To My Ex,Little Mix,"Wright, Chely",
Shout Shout (Knock,"Shut Up & FishMaresca, Ernie",Maddie & Tae,
Yourself Out),,,
,,"Shut Up & Hold On Keith, Toby",
Show & Tell,"Wilson, Al","Shut Up & Kiss Me Carpenter, Mary Chapin",
Show Girl,"Tee, Jay & Young Dru &",,
,,Orianthi,
,Baby Bash,,
,,"Shut Up & Let Me Go Ting Tings, The",
Show Goes On,"Fiasco, Lupe",,
,,"Shut Up (And Give Me Lily, Amelia",
Show Me,"Cover Girls, The",Whatever You've Got),
,Kid Ink & Chris Brown,Shut Your Mouth Made In London,
,Musical/My Fair Lady,,
,,Shutdown Skepta,
Show Me Heaven,"McKee, Maria",,
,,"Shuttin' Detroit Down Rich, John",
280facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Shy Boy (Don't It Make,Bananarama,"Sign Your Name D'Arby, Terrence Trent",
You Feel Good),,,
,,"Sign, The Ace Of Base",
Shy Guy,"King, Diana",Signal Fire Snow Patrol,
Si Si Je Suis Un Rock,"Wyman, Billl",Signed Sealed Delivered Blue & Stevie Wonder,
Star,,,
,,I'm Yours,
Si Te Vas,Shakira,,
,,"Wonder, Stevie",
Si Volvieras A Mi,"Groban, Josh",Signs Creed,
Sick & Tired,Anastacia,,
,,Five Man Electrical Band,
Sick Boy,Chainsmokers,Snoop Dogg & C. Wilson,
,"& J.TimberlakeChainsmokers, The",,
,"TeslaChainsmokers, The",,
SilenceSick Cycle Carousel,Marshmello & KhalidLifehouse,,
Silence Is EasySick Love Song,StarsailorMotley Crue,,
Silence Is GoldenSick Man Blues,"Tremeloes, TheGoodies, The",,
"Silence, TheSick Things","Burke, AlexandraCooper, Alice",,
Silenced By The NightSickboy,KeaneChainsmokers,,
Silent LuciditySicko Mode,"QueensrycheScott, Travis & Friends",,
Silent NightSide,ChristmasTravis,,
Side By Side,"Christmas/CountryCrosby, Gary",,
,,"Christmas/Parton, Dolly",
,Standards/Traditional,,
,,"Christmas/Presley, Elvis",
,"Starr, Kay",,
Side Effects (feat Emily,"Chainsmokers, The","Christmas/Temptations,",
,,The,
Warren),,,
,,Christmas/Wilson Phillips,
Side Effects (feat Emily,"Chainsmokers, The",,
SilhouettesWarren) (Instrumental),,Avicii feat Salem Al Fakir,
Side Of A Bullet,Nickelback,Herman's Hermits,
Side Show,"Rays, TheBlue Magic",,
"Richard, CliffSide To Side","Grande, Ariana & Nicki",,
,Minaj,Smile Empty Soul,
"Sideboard Song, The",Chas & Dave,"Silly Williams, Deniece",
Sidewalks,Story Of The Year,"Silly Love Songs McCartney, Paul & Wings",
"Sidewalks Of New York,",Standards/Traditional,"Silly Me McEntire, Reba",
The,,,
,,Silver & Cold AFI,
Sideways,"Bentley, Dierks","Silver & Gold Christmas/Parton, Dolly",
,"Worley, Darryl",Silver Bells Christmas,
Sidewinder Sleeps,R.E.M.,,
,,"Christmas/Crosby, Bing",
"Tonight, The",,,
,,"Christmas/Presley, Elvis",
Sight For Sore Eyes,M People,,
,,"Silver Dream Machine Essex, David",
Sight of the Sun,fun.,,
,,"Silver Lady Soul, David",
Sight Of You,Tulisa,,
,,Silver Machine Hawkwind,
Sign O' The Times,Prince,,
,,Silver Springs Fleetwood Mac,
Sign Of A Victory,R. Kelly & Soweto Spiritual,,
,,"Silver Threads & Golden Ronstadt, Linda",
,Singers,,
,,Needles,
Sign Of The Times,"Belle Stars, The",,
,,"Silver Tongue & Gold Oslin, K. T.",
,"Clark, Petula",,
,,Plated Lies,
281facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Silver Wings,"Haggard, Merle",Since I Found You Sweethearts Of The,
,,"Rodeo, The",
"Silver, Blue & Gold",Bad Company,,
,,"Since I Lost My Baby Temptations, The",
Silvia,"Snow, Miike",,
,,"Since I Met You Baby Hunter, ""Ivory"" Joe",
Siman Tov,Jewish Favorites,,
,,"James, Sonny",
Simera Gamos Ginete,Greek Favorites,,
,,"Since I've Seen You Last Janet, Joanna",
Similar Features,"Etheridge, Melissa",,
,,"Since U Been Gone Clarkson, Kelly",
Simon Says,1910 Fruitgum Co.,,
,,Since Yesterday Strawberry Switchblade,
Simon Smith & His,"Price, Alan",,
Since You Brought It UpAmazing Dancing Bear,,"Otto, James",
Since You're GoneSimple,"Cars, TheFlorida Georgia Line",,
,Day 26Florida Georgia Line,Since You've Been Gone,
Simple (Inst),Florida Georgia Line,Rainbow,
SincerelySimple Kind Of Life,"Andrews Sisters, TheNo Doubt",,
Simple Life,"Forester Sisters, TheJohn, Elton",,
,,"McGuire Sisters, The",
,"Johnson, Carolyn Dawn",,
,,Sinful,
"Simple Life, A","Skaggs, Ricky","Wylie, Pete",
,,Sing,
"Simple Life, The","White, Drake",7th Heaven,
Simple Little Words,"Lane, Cristy","Barlow, Gary",
,,Children's Songs/Sesame,
Simple Love,"Krauss, Alison",,
,,Street,
Simple Man,"Crosby, Stills, Nash &",,
,,"Sheeran, Ed",
,Young,,
,,Travis,
,"Daniels, Charlie",,
,,Wynonna,
,Lynyrd Skynyrd,,
,,"Sing (Sing A Song) Carpenters, The",
,Shinedown,,
,,"Sing A Happy Song O'Jays, The",
Simple Simon,Children's Songs,,
,,"Sing A Song Earth, Wind & Fire",
Simple Song,"Shins, The",,
Children's SongsSimple Things,Dirty Vegas,Sing A Song Of Sixpence,
,,"Sing Along Atkins, Rodney",
,"Howard, Rebecca Lynn &",,
,Jim Brickman,Blue Man Group & Dave,
"Simple Things, The","Cocker, Joe",Matthews,
,,"Sing Baby Sing Stylistics, The",
Simply Amazing,"Songz, Trey",,
,,"Sing Cause I Love To Howard, Rebecca Lynn",
Simply Irresistible,"Palmer, Robert",,
,,Sing For Absolution Muse,
Simpsons Theme,Green Day,,
,,Sing For The Moment Eminem,
Simultaneous,Chef,,
,,"Sing It Black, Rebecca",
Sin City,AC/DC,,
,,Sing It Back Moloko,
,"Brooks, Meredith",,
,,Sing Like Me,
Sin Sin Sin,"Williams, Robbie","Brown, Chris",
,,Sing Loud,
Sin Wagon,"Dixie Chicks, The",Alpha Rev,
,,Sing Our Own Song,
Since I Don't Have You,"Garfunkel, Art",UB40,
,,"Sing Sing Sing Andrews Sisters, The",
,Guns N' Roses,,
,"Presley, ElvisMilsap, Ronnie",Sing You Children,
,,Singin' In The Rain,
,"Skyliners, The","Kelly, Gene",
Since I Fell For You,"Rich, Charlie",Musical/Singin' In The,
,,Rain,
,"Welch, Lenny",,
,,"Singin' The Blues Mitchell, Guy",
282facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Singin' The Blues,"Robbins, Marty",Sittin' At A Bar Rehab,
,,(Bartender Song),
,"Steele, Tommy",,
,,Sittin' On Go,
Singing In My Sleep,"White, BryanSemisonic",,
,,Sittin' Pretty,
Singing My Song,"Florida Georgia LineWynette, Tammy",,
,,Sittin' Pretty,
Singing Tree,"Florida Georgia LinePresley, Elvis",,
,,(Instrumental),
Single,"Bedingfield, Natasha",,
,,Sittin' Up In My Room Brandy,
,Everything But The Girl,,
,,"Sitting Stevens, Cat",
,New Kids On The Block &,,
,Sitting Down HereNe-Yo,"Marlin, Lene",
Single Again,Trina  & Christina Milian,"Sitting In The Room Of Krauss, Alison",
,,My Window,
Single Girl,"Posey, Sandy",,
"Krauss, AlisonSingle Ladies (Put A",Beyonce,Sitting In The Window Of,
,,My Room,
Ring On It),,,
"Yoakam, DwightSingle White Female","Wright, Chely",Sitting Pretty,
"Johnson, JackSingles You Up","Davis, Jordan","Sitting, Waiting, Wishing",
YazooSingles You Up,"Davis, Jordan",Situation,
(instrumental),,"Six Days On The Road Dudley, Dave",
Sink In,"Shark, Amy",Sawyer Brown,
Sink The Bismarck,"Six Degrees Of Horton, Johnny","Script, The",
,,Separation,
Sink The Pink,AC/DC,,
,,"Six Degrees Of Script, The",
Sinking In,"Presley, Lisa Marie",,
,,Separation (Clean),
Sinners & Saints,"Jones, George",,
,,"Six Foot Teddy Bear McDonald, Richie",
Sippin' On Fire,Florida Georgia Line,,
,,Six Foot Town Big & Rich,
Sir Duke,"Wonder, Stevie",,
,,"Six Pack Summer Vassar, Phil",
Sir Psycho Sexy,Red Hot Chili Peppers,,
,,"Six Pack To Go, A Thompson, Hank",
Sirens,Pearl Jam,,
,,"Sixteen Candles Crests, The",
Sissy's Song,"Jackson, Alan",,
,,"Maestro, Johnny",
Sister Christian,Night Ranger,,
,,"Sixteen Going On Musical/Sound Of Music,",
Sister Golden Hair,America,,
,,Seventeen The,
Sister Madly,Crowded House,,
,,"Sixteen Saltines White, Jack",
Sister Moon,"Williams, Vanessa",,
,,"Sixteen Tons Ford, ""Tennessee"" Ernie",
Sister Morphine,"Rolling Stones, The",,
,,"Size Matters (Someday) Nichols, Joe",
Sisters Are Doing It For,Duets/Eurythmics & Aretha,,
,,"Size Of A Cow, The Wonder Stuff, The",
Themselves,Franklin,,
,,"Sk8er Boi Lavigne, Avril",
Sit Down,James,,
,,Skid Row (Downtown) Musical/Little Shop Of,
Sit Down You're Rockin',"Henley, Don",,
,,Horrors,
The Boat,,,
,,"Skies Wide Open Culbertson, Brian & Avant",
"Sit Down, I Think I Love",Buffalo Springfield,,
,,Skin Breaking Benjamin,
You,,,
,,Rag 'n' Bone,
Sit Next To Me,Foster The People,,
,,Rag 'n' Bone Man,
Sit Next To Me,Foster The People,,
,,Rascal Flatts,
(instrumental),,,
,,"Skin Deep Stranglers, The",
Sit On My Face,Monty Python,,
,,Skin Trade Duran Duran,
Sit Still Look Pretty,Daya,,
,,"Skinny Dippin' Duncan, Whitney",
283facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
Skinny Genes,"Doolittle, Eliza",Sleepy Steve,Parody
Skinny Love,Birdy,Sleigh Ride,Christmas
,Bon Iver,,"Christmas/Mathis, Johnny"
Skip A Rope,"Cargill, Henson",,Christmas/TLC
Skip To My Lou,SliceChildren's Songs,,Five For Fighting
Skip To The Good Bit,Slicin' SandRizzle Kicks,,"Presley, Elvis"
Skoal Ring,"Wilson, Gretchen",Slick Black Cadillac,Quiet Riot
Skullcrusher Mountain,"Coulton, Jonathan",Slide,Goo Goo Dolls
Skweeze Me Please Me,Slide Along SideSlade,,Shifty
Sky,Slide AwaySonique,,Oasis
"Sky Full Of Stars, A",Slide It InColdplay,,Whitesnake
"Sky Is A Neighborhood,","Slide Off Of Your Satin Foo Fighters, The",,"Paycheck, Johnny"
The,,Sheets,
"Sky Is Crying, The","SlipMoore, Gary",,Stooshe
