,title,artist,,,,,,,,,,,,
38571,Mon père,Mickael Miro,2010,0,0,2016-02-25,French pop,French,,,,,,
38891,Mon père à moi,Gilbert Bécaud,1973,0,0,2016-06-05,French pop,French,,,,,,
19606,Mon père spirituel,Christophe Maé,2007,0,0,2011-06-28,French pop,French,,,,,,
47761,Mon petit pays,Fréro Delavega,2014,1,0,2015-06-10,"French pop,Duet",French,,,,,,
5157,Mon plus beau Noël,Johnny Hallyday,2005,0,0,2016-02-25,"Christmas,French pop",French,,,,,,
54500,Mon précieux,Soprano,2016,0,0,2017-12-08,Rap,Pop,Dance,French,,,,
22711,Mon truc en plumes,Zizi Jeanmaire,1956,0,0,2014-05-20,Musical,French,,,,,,
47749,Mon univers,Kendji Girac,2014,0,0,2014-11-18,"French pop,Latin,Electro",French,,,,,,
29414,Mon village du bout du monde,Joe Dassin,1969,0,0,2013-06-14,French pop,French,,,,,,
28631,Mon voisin,Véronique Sanson,1995,0,0,2016-06-04,French pop,French,,,,,,
19088,Mona Lisa,Nat King Cole,1950,0,0,2012-09-25,Jazz,English,,,,,,
51107,Mona Lisa,Die Flippers,1991,0,0,2016-06-05,Schlager,80s,German,,,,,
41353,Mona Lisa,Shakin' Stevens,1981,0,0,2013-05-10,Rock 'n Roll,English,,,,,,
38740,Monarchy Of Roses,Red Hot Chili Peppers,2011,0,0,2011-12-27,Rock,Alternative,English,,,,,
44193,Monday Morning,Fleetwood Mac,1975,0,0,2017-01-10,Rock,English,,,,,,
28384,Monday Morning,Melanie Fiona,2009,0,0,2011-05-30,Pop,Soul,English,,,,,
11504,Monday Morning Church,Alan Jackson,2004,1,0,2013-12-03,Country,Duet,English,,,,,
9744,"Monday, Monday",The Mamas And The Papas,1966,0,0,2012-03-21,Folk,English,,,,,,
55585,Mondial,Tal,2018,0,0,2018-06-15,"French pop,Dance",English,French,,,,,
47522,Money,Peace,2014,0,0,2016-02-25,Alternative,Rock,English,,,,,
30884,Money (That's What I Want),Barrett Strong,1959,0,0,2011-06-01,Rock 'n Roll,English,,,,,,
21466,Money (That's What I Want),The Beatles,1963,0,0,2011-05-30,"Rock 'n Roll,Rock",English,,,,,,
27321,Money Honey,Lady Gaga,2008,0,0,2011-05-31,Pop,Dance,Electro,English,,,,
42792,Money Make Her Smile,Bruno Mars,2012,0,0,2013-04-01,Pop,Electro,English,,,,,
46443,Money On My Mind,Sam Smith,2014,0,0,2014-03-31,Pop,R&B,Dance,English,,,,
29666,Money Or Love,Clint Black,2002,0,0,2012-04-26,Country,English,,,,,,
9827,"Money, Money",Cabaret,1972,1,0,2007-07-31,"Musical,TV & movie soundtrack,Jazz,Humour,Pop,Duet",English,,,,,,
5459,"Money, Money, Money",ABBA,1976,0,0,2016-02-25,Pop,Disco,English,,,,,
13928,Money's Too Tight (To Mention),Simply Red,1985,0,0,2014-06-28,"Pop,Soul,Soft rock",English,,,,,,
27024,Monia,Peter Holm,1968,0,0,2016-08-21,"Oldies,Love,Rock 'n Roll",French,,,,,,
20314,Monja,Roland W.,1967,0,0,2017-03-13,Schlager,Love,German,,,,,
56034,Monkey Gone to Heaven,Pixies,1989,0,0,2018-09-12,Alternative,Rock,English,,,,,
37799,Monkey Man,Amy Winehouse,2007,0,0,2011-10-14,Ska,Reggae,Soul,English,,,,
37850,Monopoli,Klaus Lage Band,1984,0,0,2016-08-30,Rock,Pop,German,,,,,
23576,Monsieur Cannibale,Sacha Distel,1966,0,0,2014-09-30,"Oldies,French pop",French,,,,,,
45196,Monsieur Winter Go Home,Gilbert Bécaud,1969,0,0,2016-06-07,"French pop,Oldies",French,,,,,,
5404,Monsoon,Robbie Williams,2003,0,0,2014-11-14,"Pop,Rock,Soft rock",English,,,,,,
27068,Monsta,Culcha Candela,2009,0,0,2016-06-06,Dance,Rap,German,,,,,
55209,Monster,Frozen (Musical),2018,0,0,2018-04-09,Pop,Musical,English,,,,,
12429,Monster,The Automatic,2006,0,0,2011-05-31,Alternative,Rock,English,,,,,
27172,Monster,Lady Gaga,2009,0,0,2012-01-09,Dance,Pop,Electro,English,,,,
29062,Monster,Fred Schneider,1991,0,0,2013-11-29,80s,Pop,English,,,,,
5930,Monster Mash,Bobby Boris Pickett,1962,0,0,2007-10-15,"Musical,Rock 'n Roll,Oldies",English,,,,,,
38799,Monster You Made,Pop Evil,2011,0,0,2013-04-02,Hard/Metal,Rock,Alternative,English,,,,
41026,Monster's Holiday,Bobby Boris Pickett,1962,0,0,2014-01-26,Christmas,Pop,English,,,,,
41166,Montage,Team America: World Police,2004,0,0,2012-08-11,"TV & movie soundtrack,Humour,Pop,Musical",English,,,,,,
55402,Montana,Justin Timberlake,2018,0,1,2018-05-07,Pop,R&B,Electro,English,,,,
15172,Montego Bay,Bobby Bloom,1970,0,0,2013-07-01,Soul,Pop,Ska,English,,,,
17128,Mony Mony,Billy Idol,1981,0,0,2011-05-31,Pop,Rock,English,,,,,
26402,Mony Mony,Tommy James and The Shondells,1968,0,0,2012-02-03,Rock,Soul,Blues,English,,,,
24484,Moo La Moo,Steve Azar,2009,0,0,2012-06-07,Country,English,,,,,,
7614,Moody Blue,Elvis Presley,1976,0,0,2012-10-15,Oldies,Rock,English,,,,,
29629,Moody's Mood,George Benson,1983,1,0,2011-05-30,Soul,Jazz,Duet,English,,,,
37929,Moody's Mood For Love / Teo Licks,Amy Winehouse,2003,0,0,2012-12-29,Soul,Jazz,English,,,,,
50121,Mooi,Marco Borsato,2015,0,0,2016-03-02,Schlager,Rock,Dutch,,,,,
37367,Mooie blauwe ogen,Django Wagner,2009,0,0,2012-08-06,Schlager,Dutch,,,,,,
48411,Mooie dag,Jayh,2014,0,0,2015-02-10,R&B,Pop,Schlager,Dutch,,,,
49989,Mooie Meisjes,René Schuurmans,2015,0,0,2016-03-08,Schlager,Dutch,,,,,,
42731,Moon Blue,Stevie Wonder,2005,0,0,2013-03-10,Soul,Jazz,Pop,English,,,,
25605,Moon Of Manakoora,Andy Williams,1959,0,0,2011-06-28,"Soft rock,Oldies",English,,,,,,
28412,Moon Over Bourbon Street,Sting,1985,0,0,2011-05-30,Jazz,Rock,English,,,,,
16915,Moon River,Andy Williams,1962,0,0,2011-10-29,"Soft rock,Jazz",English,,,,,,
11376,Moon River,Audrey Hepburn,1961,0,0,2014-04-24,"TV & movie soundtrack,Musical",English,,,,,,
43423,Moon River,Frank Sinatra,1964,0,0,2013-05-01,Oldies,Pop,Jazz,English,,,,
49044,Moon River,Rod Stewart,2010,0,0,2015-05-07,Love,Jazz,English,,,,,
53662,Moon River,Jane Monheit,2007,0,0,2017-08-28,Jazz,English,,,,,,
46621,Moon River,The Overtones,2013,0,0,2014-05-26,Love,Oldies,English,,,,,
50436,Moon River,Sarah Vaughan,1965,0,0,2016-02-03,Oldies,Jazz,English,,,,,
47434,Moonage Daydream,David Bowie,1972,0,1,2014-09-12,Rock,English,,,,,,
18788,Moonglow,Rod Stewart,2002,0,0,2012-08-30,Jazz,English,,,,,,
56177,Moonlight,Grace VanderWaal,2017,0,0,2018-09-11,Pop,English,,,,,,
32593,Moonlight,Ted Herold,1960,0,0,2013-05-10,Soft rock,German,,,,,,
30720,Moonlight Becomes You,Frank Sinatra,1966,0,0,2012-05-16,Jazz,Oldies,English,,,,,
18476,Moonlight Feels Right,Starbuck,1976,0,0,2017-04-21,Pop,Rock,English,,,,,
17806,Moonlight Gambler,Frankie Laine,1956,0,0,2016-09-20,Pop,Jazz,English,,,,,
54790,Moonlight in Vermont,Willie Nelson,1978,0,0,2018-01-12,Love,Jazz,English,,,,,
19218,Moonlight In Vermont,Sarah Vaughan,1957,0,0,2013-07-08,Jazz,Oldies,English,,,,,
54166,Moonlight Serenade,Ella Fitzgerald,1959,0,0,2017-10-21,Love,Jazz,English,,,,,
29667,Moonlight Serenade,Frank Sinatra,1959,0,0,2011-05-30,Jazz,Oldies,English,,,,,
52318,Moonlight serenade,Julien Doré,2016,0,0,2017-01-31,French pop,French,,,,,,
12635,Moonlight Shadow,Mike Oldfield,1983,0,0,2011-05-31,Pop,Rock,English,,,,,
39099,Moonlight Shadow,Nolwenn Leroy,2010,0,0,2012-01-16,Pop,Celtic,English,,,,,
8576,Moonlighting,TV Theme,1985,0,0,2013-11-05,"TV & movie soundtrack,Soul,Jazz,Funk",English,,,,,,
30221,Moonshadow,Cat Stevens,1970,0,0,2011-05-31,Folk,Pop,English,,,,,
43158,Moonshine,Bruno Mars,2012,0,0,2013-04-04,Pop,Rock,English,,,,,
22850,Moonshine,Megan Munroe,2009,0,0,2012-06-22,Country,English,,,,,,
21132,Moottoritie On Kuuma,Pelle Miljoona,2001,0,0,2011-11-25,Punk/Grunge,Rock,Finnish,,,,,
14551,More,Nat King Cole,1962,0,0,2011-05-31,"Jazz,Oldies,TV & movie soundtrack",English,,,,,,
42170,More,Sandra van Nieuwland,2012,0,0,2012-12-16,Pop,Soul,English,,,,,
35759,More,Usher,2010,0,0,2011-08-02,R&B,Pop,English,,,,,
41204,More (Than The Greatest Love),Harry Connick Jr.,2004,0,0,2012-07-23,Jazz,English,,,,,,
53951,More Girls Like You,Kip Moore,2017,0,0,2017-09-19,Country,English,,,,,,
24105,More Like Her,Miranda Lambert,2009,0,0,2011-05-30,"Country,Soft rock",English,,,,,,
53964,More Mess,Kungs,2017,0,0,2017-09-18,Electro,Pop,English,,,,,
50656,More Of You,Chris Stapleton,2015,0,0,2016-04-04,Country,Folk,English,,,,,
38306,More Than A Band,Lemonade Mouth,2011,0,0,2015-03-20,"Teen pop,Pop,TV & movie soundtrack",English,,,,,,
13872,More Than A Feeling,Boston,1976,0,0,2011-05-31,Rock,English,,,,,,
54735,More Than a Fever,Midland,2017,0,0,2018-01-03,Country,English,,,,,,
13641,More Than a Memory,Garth Brooks,2007,0,0,2015-11-04,"Country,Soft rock",English,,,,,,
45396,More Than Anyone,Gavin DeGraw,2003,0,0,2013-11-07,Pop,Rock,Soul,English,,,,
55085,More than Friends,James Hype,2017,0,0,2018-03-01,Dance,Electro,English,,,,,
43519,More Than Friends,Inna,2013,0,0,2013-06-10,Dance,Pop,Latin,English,,,,
37853,More Than I Can Bear,Matt Bianco,1984,0,0,2011-10-20,Pop,Soul,Jazz,Latin,English,,,
11225,More Than I Can Say,Leo Sayer,1980,0,0,2011-05-31,"Soft rock,Pop,Rock,80s",English,,,,,,
31757,More Than I Can Say,Bobby Vee,1961,0,0,2018-03-28,Pop,Oldies,English,,,,,
16634,More Than Love,Los Lonely Boys,2004,0,0,2011-12-01,Soft rock,English,,,,,,
13950,More than This,Roxy Music,1982,0,0,2011-11-16,"Pop,Soft rock,Love,80s",English,,,,,,
40156,More Than This,One Direction,2011,0,0,2012-05-10,Teen pop,English,,,,,,
14009,More Than Words,Extreme,1990,0,0,2011-05-30,Soft rock,English,,,,,,
41051,More Than Words / Heaven,Rock Of Ages,2012,0,0,2012-08-02,"TV & movie soundtrack,Musical,Rock",English,,,,,,
33181,More Than Words Can Say,Alias,1991,0,0,2011-05-30,Rock,Love,English,,,,,
54043,More Than You Know,Axwell Λ Ingrosso,2017,0,0,2017-09-20,Electro,Dance,English,,,,,
9313,More Than You Know,Thelma Carpenter,1950,0,0,2017-12-05,Jazz,English,,,,,,
7664,More Today Than Yesterday,Spiral Starecase,1969,0,0,2015-03-27,Pop,Rock,English,,,,,
13413,Morgane de toi,Renaud,1983,0,0,2012-07-21,French pop,French,,,,,,
20244,Morgen,Ivo Robic,1959,0,0,2016-04-27,Schlager,Oldies,German,,,,,
48431,Morgen,Herbert Grönemeyer,2014,0,0,2016-06-07,"Schlager,Soft rock",German,,,,,,
37856,Morgen is pas morgen,Frans Duijts,2011,0,0,2013-07-24,Schlager,Dutch,,,,,,
42610,Morgens immer müde,Laing,2012,0,0,2016-06-05,80s,Electro,German,,,,,
23639,Morir De Amor,Miguel Bosé,1980,0,0,2012-04-05,Love,Spanish,,,,,,
16818,Mornin',Al Jarreau,1983,0,0,2012-11-23,Soul,Funk,Jazz,English,,,,
26620,Morning After Dark,Timbaland,2009,0,0,2013-12-03,Pop,R&B,English,,,,,
41684,Morning Bound Train,Jimmy Rankin,2003,0,0,2016-02-25,Folk,Country,English,,,,,
30777,Morning Glory,Bobbie Gentry,1969,1,0,2013-11-01,Country,Duet,English,,,,,
12916,Morning Has Broken,Cat Stevens,1971,0,0,2011-05-31,Folk,Christian,English,,,,,
55397,Morning Light,Justin Timberlake,2018,1,0,2018-04-30,Pop,R&B,Electro,Duet,English,,,
41382,Morning Person,Shrek,2008,0,0,2013-07-02,Musical,Pop,English,,,,,
55361,Morning Side of the Mountain,Donny Osmond,1974,1,0,2018-05-21,Pop,Duet,English,,,,,
29271,Morning Sky,George Baker Selection,1975,0,0,2011-05-30,Rock,English,,,,,,
36713,Morning Star,N-Dubz,2011,0,0,2016-02-25,Dance,Electro,English,,,,,
26372,Morning Sun,Robbie Williams,2009,0,0,2011-05-30,Pop,English,,,,,,
49025,Morning Sun And Memories,Mike Denver,2014,0,0,2015-05-20,Country,Love,English,,,,,
19114,Morningside,Neil Diamond,1972,0,0,2018-07-11,Soft rock,English,,,,,,
35996,Morningside,Sara Bareilles,2007,0,0,2011-10-08,Soul,Pop,English,,,,,
32466,Morningtown Ride,The Seekers,1966,0,0,2017-02-10,Pop,Folk,English,,,,,
23894,Morse Code Of Love,The Capris,1982,0,0,2011-05-31,Oldies,Rock,English,,,,,
27136,Morts les enfants,Renaud,1985,0,0,2014-02-24,French pop,French,,,,,,
23758,Moses Supposes,Singin' In The Rain,1952,1,0,2011-05-31,Musical,Duet,English,,,,,
19263,Moskau,Dschinghis Khan,1979,0,0,2016-06-04,Disco,Humour,German,,,,,
53281,Most Girls,Hailee Steinfeld,2017,0,0,2017-06-22,Pop,Dance,English,,,,,
54665,Most People Are Good,Luke Bryan,2017,0,0,2018-01-04,Country,Pop,English,,,,,
54257,Mother,Danzig,1988,0,0,2017-10-23,Hard/Metal,English,,,,,,
18255,Mother,John Lennon,1970,0,0,2016-01-27,"Soft rock,Pop",English,,,,,,
30581,Mother Earth,Within Temptation,2003,0,0,2011-05-30,Hard/Metal,English,,,,,,
36237,Mother Knows Best,Tangled,2010,0,0,2015-04-01,"TV & movie soundtrack,Musical,Kids",English,,,,,,
44236,Mother Like Mine,The Band Perry,2013,0,0,2013-09-10,Country,Pop,English,,,,,
11001,Mother Mother,Tracy Bonham,1996,0,0,2014-11-14,Rock,English,,,,,,
31638,Mother Nature's Son,The Beatles,1968,0,0,2011-05-31,Folk,English,,,,,,
35971,Mother of Mine,Jimmy Osmond,1972,0,0,2011-11-16,Pop,English,,,,,,
5931,Mother-In-Law,Ernie K-Doe,1961,0,0,2011-07-09,Oldies,English,,,,,,
25527,"Mother, Father",Journey,1981,0,0,2011-05-31,"Pop,Soft rock",English,,,,,,
11369,Mother's Little Helper,The Rolling Stones,1966,0,0,2011-11-20,Rock,English,,,,,,
53063,Motherfucker,Robbie Williams,2016,0,1,2017-05-23,Pop,Rock,English,,,,,
45131,Moti'V,Keen'V,2013,0,0,2016-02-25,"Dance,Zouk/Creole,French pop",French,,,,,,
37828,Motivation,Kelly Rowland,2011,0,0,2013-11-29,R&B,Rap,English,,,,,
29357,Motivation,Sum 41,2002,0,0,2012-02-09,Rock,Alternative,English,,,,,
39915,"Motivés, le chant des partisans",Zebda,1997,0,0,2016-03-17,"Alternative,French pop",French,,,,,,
23696,Motivos,Luis Miguel,2004,0,0,2013-05-29,Pop,Latin,Spanish,,,,,
29944,Moto Psycho,Megadeth,2001,0,0,2011-07-15,Hard/Metal,Rock,English,,,,,
30156,Motown Medley,Take That,1992,0,0,2011-05-30,"Pop,Soft rock",English,,,,,,
28608,Motown Medley (part 1),De Toppers,2005,0,0,2011-05-31,Pop,Soul,English,,,,,
34160,Motown Medley (part 2),De Toppers,2005,0,0,2016-03-30,Pop,English,,,,,,
15198,Motownphilly,Boyz II Men,1991,0,0,2014-12-03,Teen pop,English,,,,,,
13165,Mots à mots,Chimène Badi,2006,0,0,2016-10-01,French pop,French,,,,,,
14895,Mountain Music,Alabama,1982,0,0,2014-04-24,Country,Rock,English,,,,,
55661,Mountain of Love,Johnny Rivers,1964,0,0,2018-07-12,"Rock 'n Roll,Pop",English,,,,,,
15309,Mountain Of Love,Charley Pride,1981,0,0,2015-07-09,Country,Blues,English,,,,,
43523,Mountain Sound,Of Monsters And Men,2012,0,0,2013-10-17,Folk,Rock,Pop,Alternative,English,,,
20652,Mountains,Biffy Clyro,2008,0,0,2017-02-17,Rock,Alternative,English,,,,,
40933,Mountains,Emeli Sandé,2012,0,0,2013-06-03,Pop,Soul,English,,,,,
24153,Mourir auprès de mon amour,Demis Roussos,1977,0,0,2011-11-09,"Love,French pop",French,,,,,,
20295,Mourir d'aimer,Charles Aznavour,1971,0,0,2012-02-08,French pop,French,,,,,,
39273,Mourir d'aimer,Lisa Angell,2011,0,0,2012-02-07,French pop,French,,,,,,
30389,Mourir d'aimer (duo),Charles Aznavour,2008,1,0,2012-01-22,"Duet,French pop",French,,,,,,
51838,Mourir dans tes yeux,Jenifer,2016,0,0,2016-10-20,French pop,French,,,,,,
19769,Mourir demain,Pascal Obispo,2007,0,0,2011-05-30,French pop,French,,,,,,
12904,Mourir demain (Duo),Natasha St-Pier,2004,1,0,2011-05-30,"French pop,Duet",French,,,,,,
20632,Mourir les sirènes,Canada,1986,0,0,2016-02-25,French pop,French,,,,,,
28904,Mourir pour des idées,Georges Brassens,1972,0,0,2012-05-08,French pop,French,,,,,,
20361,Mourir pour une nuit,Maxime Le Forestier,1972,0,0,2014-08-08,French pop,French,,,,,,
14472,Mourir sur scène,Dalida,1983,0,0,2012-04-03,"Disco,French pop",French,,,,,,
30779,Mourning,Tantric,2001,0,0,2012-03-21,Rock,Hard/Metal,English,,,,,
36077,Mousetrap Heart,Thirsty Merc,2010,0,0,2011-12-04,Pop,Rock,English,,,,,
11212,Mouth,Merril Bainbridge,1996,0,0,2013-04-09,"Pop,Soft rock",English,,,,,,
21917,Mouth for War,Pantera,1992,0,0,2016-11-21,Hard/Metal,English,,,,,,
20056,Move,Dreamgirls,2006,0,0,2011-05-30,"TV & movie soundtrack,Musical,Soul",English,,,,,,
51801,Move,Luke Bryan,2015,0,0,2016-10-12,Country,Rock,English,,,,,
45455,Move,Little Mix,2013,0,0,2013-12-19,"Teen pop,Pop,R&B",English,,,,,,
11587,Move Along,The All-American Rejects,2005,0,0,2007-06-27,Rock,Punk/Grunge,Pop,English,,,,
41358,Move In The Right Direction,The Gossip,2012,0,0,2012-09-02,Rock,Alternative,English,,,,,
25917,Move It,Cliff Richard,1958,0,0,2011-05-31,Rock 'n Roll,English,,,,,,
52441,Move it (2016 Version),Cliff Richard,2016,0,0,2017-01-25,Rock 'n Roll,English,,,,,,
45217,Move It On Over,George Thorogood,1978,0,0,2013-11-22,"Rock 'n Roll,Rock,Blues",English,,,,,,
14690,Move It On Over,"Hank Williams, Sr.",1947,0,0,2018-03-19,Country,Blues,English,,,,,
47319,Move Like U Stole It,ZZ Ward,2012,0,0,2014-08-13,Rock,Blues,Soul,Pop,English,,,
49776,Move On,Clare Dunn,2015,0,0,2016-05-02,Pop,Rock,English,,,,,
48503,Move On Up,Curtis Mayfield,1970,0,0,2015-08-10,Soul,Disco,English,,,,,
49107,Move Over,Janis Joplin,1971,0,0,2015-06-19,Rock,Blues,English,,,,,
33391,"Move Over, Darling",Doris Day,1963,0,0,2015-08-17,"Pop,Oldies,TV & movie soundtrack",English,,,,,,
36264,Move This (Shake That Body),Technotronic,1991,0,0,2012-01-31,Dance,English,,,,,,
55552,Move to Miami,Enrique Iglesias,2018,1,0,2018-06-06,Pop,Electro,Duet,English,,,,
21867,Move Ya Body,Nina Sky,2004,0,0,2013-11-20,R&B,Reggae,English,,,,,
54157,Move You,Kelly Clarkson,2017,0,0,2017-10-30,Pop,Soul,Gospel,English,,,,
50888,Move Your Body,Sia,2016,0,0,2016-04-20,Pop,Electro,Alternative,English,,,,
35486,Move Your Body,Eiffel 65,2000,0,0,2012-02-22,Electro,Dance,English,,,,,
5686,Move Your Feet,Junior Senior,2002,0,0,2017-11-11,Pop,Electro,Funk,English,,,,
52985,Move Your Feet / D.A.N.C.E. / It's a Sunshine Day,Trolls,2016,0,0,2017-05-31,"TV & movie soundtrack,Pop",English,,,,,,
37540,Moves Like Jagger,Maroon 5,2011,0,1,2011-09-12,Dance,Pop,Electro,English,,,,
51814,Moves Like Jagger,The Cooltrane Quartet,2016,0,1,2016-10-31,Jazz,English,,,,,,
40751,Moves Like Jagger (Acoustic),Maroon 5,2011,0,1,2012-06-22,Pop,English,,,,,,
39910,Moves Like Jagger / Jumpin' Jack Flash,Glee,2012,0,0,2016-11-22,"Pop,TV & movie soundtrack",English,,,,,,
22833,Moviestar,Harpo,1975,0,0,2011-12-04,Pop,English,,,,,,
48475,Movin' On,Bad Company,1974,0,0,2015-01-22,Rock,Hard/Metal,English,,,,,
7456,Movin' On Up,The Jeffersons,1975,0,0,2012-03-14,TV & movie soundtrack,English,,,,,,
17133,Movin' Out (Anthony's Song),Billy Joel,1977,0,0,2014-06-25,Rock,English,,,,,,
36120,Movin' Right Along,The Muppets,1979,0,0,2011-09-22,"TV & movie soundtrack,Humour,Kids",English,,,,,,
39058,Moving,Macaco,2009,0,0,2013-05-06,Latin,Spanish,,,,,,
20707,Moving Mountains,Usher,2008,0,0,2011-05-30,R&B,English,,,,,,
5448,Moving On Up,M People,1994,0,0,2012-01-31,Dance,English,,,,,,
43552,Mozart's House,Clean Bandit,2013,0,0,2016-02-25,Electro,English,,,,,,
45658,Mr John B.,Sylvie Vartan,2013,0,0,2015-01-28,"French pop,Oldies",French,English,,,,,
36000,Mr Medicine,Eliza Doolittle,2010,0,0,2016-02-25,Pop,Folk,English,,,,,
18439,Mr Santa,Suzy Bogguss,1989,0,0,2012-11-21,Christmas,Pop,Oldies,English,,,,
48782,Mr. Almost,Meghan Trainor,2015,1,0,2015-04-09,Pop,R&B,Duet,English,,,,
30264,Mr. Amsterdam,Sum 41,2002,0,0,2013-11-12,Punk/Grunge,Hard/Metal,Rock,English,,,,
32523,Mr. And Misdemeanor,Alice Cooper,1970,0,0,2012-06-07,Rock,Hard/Metal,English,,,,,
40180,Mr. and Mrs. Smith,Smash,2012,0,0,2013-01-17,"TV & movie soundtrack,Musical,Pop",English,,,,,,
9440,Mr. Big Stuff,Jean Knight,1970,0,0,2011-07-16,Oldies,Funk,English,,,,,
28741,Mr. Blue,The Fleetwoods,1959,0,0,2011-07-07,Love,Oldies,English,,,,,
11955,Mr. Blue Sky,Electric Light Orchestra,1978,0,0,2011-10-31,Rock,Pop,English,,,,,
30921,Mr. Bojangles,Robbie Williams,2002,0,0,2012-01-05,Jazz,Pop,English,,,,,
26225,Mr. Bojangles,Nitty Gritty Dirt Band,1970,0,0,2011-08-10,Country,Folk,English,,,,,
11368,Mr. Bojangles,Sammy Davis Jr.,1977,0,0,2007-05-15,Jazz,Oldies,English,,,,,
55136,Mr. Bojangles,Jerry Jeff Walker,1968,0,0,2018-03-05,Folk,Pop,English,,,,,
38982,Mr. Bojangles,Neil Diamond,1970,0,0,2012-06-28,Folk,English,,,,,,
52521,Mr. Brownstone,Guns N' Roses,1987,0,0,2017-02-15,Hard/Metal,Rock,English,,,,,
8718,Mr. Cellophane,Chicago (The Musical),1975,0,0,2007-05-04,Musical,Jazz,English,,,,,
19103,Mr. Crowley,Ozzy Osbourne,1980,0,0,2015-05-01,Rock,Hard/Metal,80s,English,,,,
32886,Mr. Curiosity,Lena Meyer-Landrut,2010,0,0,2011-05-30,Pop,English,,,,,,
29551,Mr. Curiosity,Jason Mraz,2005,0,0,2011-05-31,Rock,Pop,Alternative,English,,,,
25798,Mr. Dieingly Sad,The Critters,1966,0,0,2011-05-30,"Soft rock,Oldies,Pop",English,,,,,,
35888,Mr. Ed,TV Theme,1961,0,0,2012-01-08,TV & movie soundtrack,English,,,,,,
11440,Mr. Jones,Counting Crows,1993,0,0,2007-09-25,Rock,English,,,,,,
38098,Mr. Know It All,Kelly Clarkson,2011,0,0,2012-06-16,Pop,Rock,English,,,,,
17172,Mr. Lonely,Bobby Vinton,1964,0,0,2013-07-01,Pop,Oldies,English,,,,,
43609,Mr. Man In The Moon,Nathan Carter,2010,0,0,2013-07-01,Country,English,,,,,,
50043,Mr. Melody,Natalie Cole,1976,0,0,2015-11-24,Funk,Disco,English,,,,,
26626,Mr. Mistoffelees,Cats,1982,0,0,2011-05-31,"Musical,Soft rock",English,,,,,,
50558,Mr. Misunderstood,Eric Church,2015,0,0,2016-02-09,Country,Rock,English,,,,,
8480,Mr. Mom,Lonestar,2004,0,0,2012-01-30,Country,English,,,,,,
29898,Mr. Mysterious,Vanessa Amorosi,2010,0,0,2011-05-30,Pop,Rock,English,,,,,
47820,Mr. Pitiful,Otis Redding,1964,0,0,2014-11-17,Soul,Oldies,English,,,,,
19885,Mr. Policeman,Brad Paisley,2007,0,0,2011-05-31,Country,English,,,,,,
47482,Mr. President,Pia Mia,2013,0,0,2016-02-25,Pop,English,,,,,,
21305,Mr. Roboto,Styx,1983,0,0,2014-10-22,Rock,80s,English,,,,,
10298,Mr. Rock and Roll,Amy Macdonald,2007,0,0,2008-08-25,Folk,English,,,,,,
15353,Mr. Sandman,The Chordettes,1954,0,0,2014-08-11,Oldies,Pop,English,,,,,
6125,Mr. Sandman,Emmylou Harris,1981,0,0,2007-07-23,Oldies,Pop,English,,,,,
33472,Mr. Sandman,The Puppini Sisters,2006,0,0,2011-05-30,Jazz,Pop,English,,,,,
36143,Mr. Saxobeat,Alexandra Stan,2010,0,0,2016-03-21,Dance,Electro,English,,,,,
11548,Mr. Songman,Elvis Presley,1975,0,0,2018-09-03,"Pop,Country,Rock 'n Roll",English,,,,,,
32858,Mr. Spaceman,The Byrds,1966,0,0,2012-03-14,Rock,Folk,English,,,,,
6914,Mr. Tambourine Man,The Byrds,1965,0,0,2011-05-30,Rock,English,,,,,,
34682,Mr. Tambourine Man,Bob Dylan,1964,0,0,2011-11-02,Folk,Rock,English,,,,,
27253,Mr. Telephone Man,New Edition,1985,0,0,2011-05-30,"Pop,Soul,Soft rock",English,,,,,,
14189,Mr. Vain,Culture Beat,1993,0,0,2012-10-11,Dance,English,,,,,,
16927,Mr. Wendal,Arrested Development,1993,0,0,2017-09-27,Rap,R&B,English,,,,,
53535,Mr. Wonderful,Dean Martin,1967,0,0,2017-07-17,Jazz,English,,,,,,
43596,Mr. Writer,Stereophonics,2001,0,0,2013-05-13,Rock,Alternative,English,,,,,
